item_id,condition,norm_clip_id,source_key,source_name,source_family,benchmark_role,label,release_mode,media_path,source_url
T0::real::L1-06_L2-06c_0006__scene_007,T0,L1-06_L2-06c_0006__scene_007,real,Real,real,RA-Bench,real,url_only,,https://www.youtube.com/watch?v=9smwQFJB680
T0::real::L1-06_L2-06c_0008__scene_024,T0,L1-06_L2-06c_0008__scene_024,real,Real,real,RA-Bench,real,url_only,,https://www.youtube.com/watch?v=dJ5F2xpmt-Q
T0::real::L1-06_L2-06c_0010__scene_008,T0,L1-06_L2-06c_0010__scene_008,real,Real,real,RA-Bench,real,url_only,,https://www.youtube.com/watch?v=rxZj21ZKa2k
T0::real::L1-06_L2-06c_0012__scene_001,T0,L1-06_L2-06c_0012__scene_001,real,Real,real,RA-Bench,real,url_only,,https://www.youtube.com/watch?v=lOQoD5Stv8w
T0::real::L1-06_L2-06d_0007__scene_007,T0,L1-06_L2-06d_0007__scene_007,real,Real,real,RA-Bench,real,url_only,,https://www.youtube.com/watch?v=GoogeGk9qe4
T0::real::L1-06_L2-06d_0009__scene_002,T0,L1-06_L2-06d_0009__scene_002,real,Real,real,RA-Bench,real,url_only,,https://www.youtube.com/watch?v=qfp9Bdc2vXE
T0::real::L1-07_L2-07a_0013__scene_022,T0,L1-07_L2-07a_0013__scene_022,real,Real,real,RA-Bench,real,canonical_reference,media/main/real/L1-07/L1-07_L2-07a_0013__scene_022.mp4,https://www.dvidshub.net/video/747459
T0::real::L1-07_L2-07b_0001__scene_006,T0,L1-07_L2-07b_0001__scene_006,real,Real,real,RA-Bench,real,canonical_reference,media/main/real/L1-07/L1-07_L2-07b_0001__scene_006.mp4,https://www.dvidshub.net/video/833974
T0::real::L1-07_L2-07b_0005__scene_009,T0,L1-07_L2-07b_0005__scene_009,real,Real,real,RA-Bench,real,canonical_reference,media/main/real/L1-07/L1-07_L2-07b_0005__scene_009.mp4,https://www.dvidshub.net/video/830060
T0::real::L1-07_L2-07b_0009__scene_010,T0,L1-07_L2-07b_0009__scene_010,real,Real,real,RA-Bench,real,canonical_reference,media/main/real/L1-07/L1-07_L2-07b_0009__scene_010.mp4,https://www.dvidshub.net/video/827802
T0::real::L1-07_L2-07b_0009__scene_013,T0,L1-07_L2-07b_0009__scene_013,real,Real,real,RA-Bench,real,canonical_reference,media/main/real/L1-07/L1-07_L2-07b_0009__scene_013.mp4,https://www.dvidshub.net/video/827802
T0::real::L1-07_L2-07b_0011__scene_003,T0,L1-07_L2-07b_0011__scene_003,real,Real,real,RA-Bench,real,canonical_reference,media/main/real/L1-07/L1-07_L2-07b_0011__scene_003.mp4,https://www.dvidshub.net/video/775741
T0::real::L1-07_L2-07b_0011__scene_016,T0,L1-07_L2-07b_0011__scene_016,real,Real,real,RA-Bench,real,canonical_reference,media/main/real/L1-07/L1-07_L2-07b_0011__scene_016.mp4,https://www.dvidshub.net/video/775741
T0::real::L1-07_L2-07b_0014__scene_004,T0,L1-07_L2-07b_0014__scene_004,real,Real,real,RA-Bench,real,canonical_reference,media/main/real/L1-07/L1-07_L2-07b_0014__scene_004.mp4,https://www.dvidshub.net/video/746913
T0::real::L1-07_L2-07c_0003__scene_003,T0,L1-07_L2-07c_0003__scene_003,real,Real,real,RA-Bench,real,canonical_reference,media/main/real/L1-07/L1-07_L2-07c_0003__scene_003.mp4,https://www.dvidshub.net/video/785747
T0::real::L1-07_L2-07c_0008__scene_002,T0,L1-07_L2-07c_0008__scene_002,real,Real,real,RA-Bench,real,canonical_reference,media/main/real/L1-07/L1-07_L2-07c_0008__scene_002.mp4,https://www.dvidshub.net/video/786048
T0::real::L1-07_L2-07c_0008__scene_007,T0,L1-07_L2-07c_0008__scene_007,real,Real,real,RA-Bench,real,canonical_reference,media/main/real/L1-07/L1-07_L2-07c_0008__scene_007.mp4,https://www.dvidshub.net/video/786048
T0::real::L1-07_L2-07c_0012__scene_006,T0,L1-07_L2-07c_0012__scene_006,real,Real,real,RA-Bench,real,canonical_reference,media/main/real/L1-07/L1-07_L2-07c_0012__scene_006.mp4,https://www.dvidshub.net/video/783671
T0::real::L1-07_L2-07c_0015__scene_008,T0,L1-07_L2-07c_0015__scene_008,real,Real,real,RA-Bench,real,canonical_reference,media/main/real/L1-07/L1-07_L2-07c_0015__scene_008.mp4,https://www.dvidshub.net/video/781530
T0::real::L1-07_L2-07c_0015__scene_011,T0,L1-07_L2-07c_0015__scene_011,real,Real,real,RA-Bench,real,canonical_reference,media/main/real/L1-07/L1-07_L2-07c_0015__scene_011.mp4,https://www.dvidshub.net/video/781530
T0::real::L1-07_L2-07d_0006__scene_010,T0,L1-07_L2-07d_0006__scene_010,real,Real,real,RA-Bench,real,canonical_reference,media/main/real/L1-07/L1-07_L2-07d_0006__scene_010.mp4,https://www.dvidshub.net/video/752342
T0::real::L1-07_L2-07d_0008__scene_003,T0,L1-07_L2-07d_0008__scene_003,real,Real,real,RA-Bench,real,canonical_reference,media/main/real/L1-07/L1-07_L2-07d_0008__scene_003.mp4,https://www.dvidshub.net/video/748824
T0::real::L1-07_L2-07d_0010__scene_005,T0,L1-07_L2-07d_0010__scene_005,real,Real,real,RA-Bench,real,canonical_reference,media/main/real/L1-07/L1-07_L2-07d_0010__scene_005.mp4,https://www.dvidshub.net/video/748251
T0::real::L1-07_L2-07d_0013__scene_009,T0,L1-07_L2-07d_0013__scene_009,real,Real,real,RA-Bench,real,canonical_reference,media/main/real/L1-07/L1-07_L2-07d_0013__scene_009.mp4,https://www.dvidshub.net/video/746060
T0::real::L1-08_L2-08a_0003__scene_112,T0,L1-08_L2-08a_0003__scene_112,real,Real,real,RA-Bench,real,url_only,,https://www.youtube.com/watch?v=auXCQ9-721o
T0::real::L1-08_L2-08a_0003__scene_114,T0,L1-08_L2-08a_0003__scene_114,real,Real,real,RA-Bench,real,url_only,,https://www.youtube.com/watch?v=auXCQ9-721o
T0::real::L1-08_L2-08b_0001__scene_015,T0,L1-08_L2-08b_0001__scene_015,real,Real,real,RA-Bench,real,url_only,,https://www.youtube.com/watch?v=xIyPHGDx9WY
T0::real::L1-08_L2-08b_0010__scene_006,T0,L1-08_L2-08b_0010__scene_006,real,Real,real,RA-Bench,real,url_only,,https://www.youtube.com/watch?v=yKgkVUDOoYY
T0::real::L1-08_L2-08c_0013__scene_001,T0,L1-08_L2-08c_0013__scene_001,real,Real,real,RA-Bench,real,url_only,,https://www.aboutamazon.com/news/aws/aws-data-center-inside
T0::real::L1-08_L2-08d_0001__scene_049,T0,L1-08_L2-08d_0001__scene_049,real,Real,real,RA-Bench,real,url_only,,https://www.youtube.com/watch?v=r1R3RDPvPeg
T0::real::L1-08_L2-08d_0005__scene_217,T0,L1-08_L2-08d_0005__scene_217,real,Real,real,RA-Bench,real,url_only,,https://www.youtube.com/watch?v=51iONeETSng
T0::real::L1-08_L2-08d_0015__scene_039,T0,L1-08_L2-08d_0015__scene_039,real,Real,real,RA-Bench,real,url_only,,https://www.youtube.com/watch?v=ztl25aRlnWE
T0::real::L1-08_L2-08d_0015__scene_052,T0,L1-08_L2-08d_0015__scene_052,real,Real,real,RA-Bench,real,url_only,,https://www.youtube.com/watch?v=ztl25aRlnWE
T0::real::L1-08_L2-08d_0015__scene_162,T0,L1-08_L2-08d_0015__scene_162,real,Real,real,RA-Bench,real,url_only,,https://www.youtube.com/watch?v=ztl25aRlnWE
T0::real::L1-08_L2-08d_0015__scene_221,T0,L1-08_L2-08d_0015__scene_221,real,Real,real,RA-Bench,real,url_only,,https://www.youtube.com/watch?v=ztl25aRlnWE
T0::real::L1-08_L2-08d_0015__scene_242,T0,L1-08_L2-08d_0015__scene_242,real,Real,real,RA-Bench,real,url_only,,https://www.youtube.com/watch?v=ztl25aRlnWE
T0::real::L1-09_L2-09a_0006__scene_006,T0,L1-09_L2-09a_0006__scene_006,real,Real,real,RA-Bench,real,canonical_reference,media/main/real/L1-09/L1-09_L2-09a_0006__scene_006.mp4,https://www.dvidshub.net/video/998452/ula-vulcan-transported-vandenberg
T0::real::L1-09_L2-09a_0006__scene_018,T0,L1-09_L2-09a_0006__scene_018,real,Real,real,RA-Bench,real,canonical_reference,media/main/real/L1-09/L1-09_L2-09a_0006__scene_018.mp4,https://www.dvidshub.net/video/998452/ula-vulcan-transported-vandenberg
T0::real::L1-09_L2-09b_0013__scene_003,T0,L1-09_L2-09b_0013__scene_003,real,Real,real,RA-Bench,real,canonical_reference,media/main/real/L1-09/L1-09_L2-09b_0013__scene_003.mp4,https://svs.gsfc.nasa.gov/14608
T0::real::L1-09_L2-09c_0014__scene_003,T0,L1-09_L2-09c_0014__scene_003,real,Real,real,RA-Bench,real,canonical_reference,media/main/real/L1-09/L1-09_L2-09c_0014__scene_003.mp4,https://svs.gsfc.nasa.gov/31281
T0::real::L1-09_L2-09d_0005__scene_013,T0,L1-09_L2-09d_0005__scene_013,real,Real,real,RA-Bench,real,canonical_reference,media/main/real/L1-09/L1-09_L2-09d_0005__scene_013.mp4,https://oceanexplorer.noaa.gov/expedition-feature/okeanos-seascape-alaska-ex2304-features-summary/
T0::real::L1-09_L2-09e_0012__scene_002,T0,L1-09_L2-09e_0012__scene_002,real,Real,real,RA-Bench,real,url_only,,https://svs.gsfc.nasa.gov/11059/
T0::real::L1-10_L2-10a_0014__scene_001,T0,L1-10_L2-10a_0014__scene_001,real,Real,real,RA-Bench,real,canonical_reference,media/main/real/L1-10/L1-10_L2-10a_0014__scene_001.mp4,https://www.pexels.com/video/football-match-on-stadium-11918917/
T0::real::L1-10_L2-10b_0007__scene_002,T0,L1-10_L2-10b_0007__scene_002,real,Real,real,RA-Bench,real,canonical_reference,media/main/real/L1-10/L1-10_L2-10b_0007__scene_002.mp4,https://www.pexels.com/video/vibrant-soccer-stadium-crowd-cheering-31343045/
T0::real::L1-10_L2-10c_0014__scene_001,T0,L1-10_L2-10c_0014__scene_001,real,Real,real,RA-Bench,real,canonical_reference,media/main/real/L1-10/L1-10_L2-10c_0014__scene_001.mp4,https://www.pexels.com/video/concert-crowd-26744705/
T0::real::L1-10_L2-10e_0003__scene_001,T0,L1-10_L2-10e_0003__scene_001,real,Real,real,RA-Bench,real,canonical_reference,media/main/real/L1-10/L1-10_L2-10e_0003__scene_001.mp4,https://www.pexels.com/video/vibrant-mexican-carnival-parade-in-hidalgo-36161290/
T0::real::L1-10_L2-10e_0012__scene_001,T0,L1-10_L2-10e_0012__scene_001,real,Real,real,RA-Bench,real,canonical_reference,media/main/real/L1-10/L1-10_L2-10e_0012__scene_001.mp4,https://www.pexels.com/video/a-large-crowd-of-people-are-gathered-on-a-street-17178637/
T0::hailuo_2_3_fast::L1-01_L2-01a_0006__scene_010,T0,L1-01_L2-01a_0006__scene_010,hailuo_2_3_fast,Hailuo,closed_source,RA-Bench,generated,canonical_reference,media/main/generated/hailuo_2_3_fast/L1-01_L2-01a_0006__scene_010.mp4,
T0::hailuo_2_3_fast::L1-01_L2-01a_0007__scene_006,T0,L1-01_L2-01a_0007__scene_006,hailuo_2_3_fast,Hailuo,closed_source,RA-Bench,generated,canonical_reference,media/main/generated/hailuo_2_3_fast/L1-01_L2-01a_0007__scene_006.mp4,
T0::hailuo_2_3_fast::L1-01_L2-01a_0007__scene_011,T0,L1-01_L2-01a_0007__scene_011,hailuo_2_3_fast,Hailuo,closed_source,RA-Bench,generated,canonical_reference,media/main/generated/hailuo_2_3_fast/L1-01_L2-01a_0007__scene_011.mp4,
T0::hailuo_2_3_fast::L1-01_L2-01a_0008__scene_002,T0,L1-01_L2-01a_0008__scene_002,hailuo_2_3_fast,Hailuo,closed_source,RA-Bench,generated,canonical_reference,media/main/generated/hailuo_2_3_fast/L1-01_L2-01a_0008__scene_002.mp4,
T0::hailuo_2_3_fast::L1-01_L2-01a_0010__scene_029,T0,L1-01_L2-01a_0010__scene_029,hailuo_2_3_fast,Hailuo,closed_source,RA-Bench,generated,canonical_reference,media/main/generated/hailuo_2_3_fast/L1-01_L2-01a_0010__scene_029.mp4,
T0::hailuo_2_3_fast::L1-01_L2-01a_0010__scene_041,T0,L1-01_L2-01a_0010__scene_041,hailuo_2_3_fast,Hailuo,closed_source,RA-Bench,generated,canonical_reference,media/main/generated/hailuo_2_3_fast/L1-01_L2-01a_0010__scene_041.mp4,
T0::hailuo_2_3_fast::L1-01_L2-01a_0012__scene_009,T0,L1-01_L2-01a_0012__scene_009,hailuo_2_3_fast,Hailuo,closed_source,RA-Bench,generated,canonical_reference,media/main/generated/hailuo_2_3_fast/L1-01_L2-01a_0012__scene_009.mp4,
T0::hailuo_2_3_fast::L1-01_L2-01a_0015__scene_010,T0,L1-01_L2-01a_0015__scene_010,hailuo_2_3_fast,Hailuo,closed_source,RA-Bench,generated,canonical_reference,media/main/generated/hailuo_2_3_fast/L1-01_L2-01a_0015__scene_010.mp4,
T0::hailuo_2_3_fast::L1-01_L2-01b_0005__scene_018,T0,L1-01_L2-01b_0005__scene_018,hailuo_2_3_fast,Hailuo,closed_source,RA-Bench,generated,canonical_reference,media/main/generated/hailuo_2_3_fast/L1-01_L2-01b_0005__scene_018.mp4,
T0::hailuo_2_3_fast::L1-01_L2-01b_0005__scene_025,T0,L1-01_L2-01b_0005__scene_025,hailuo_2_3_fast,Hailuo,closed_source,RA-Bench,generated,canonical_reference,media/main/generated/hailuo_2_3_fast/L1-01_L2-01b_0005__scene_025.mp4,
T0::hailuo_2_3_fast::L1-01_L2-01b_0005__scene_030,T0,L1-01_L2-01b_0005__scene_030,hailuo_2_3_fast,Hailuo,closed_source,RA-Bench,generated,canonical_reference,media/main/generated/hailuo_2_3_fast/L1-01_L2-01b_0005__scene_030.mp4,
T0::hailuo_2_3_fast::L1-01_L2-01b_0010__scene_013,T0,L1-01_L2-01b_0010__scene_013,hailuo_2_3_fast,Hailuo,closed_source,RA-Bench,generated,canonical_reference,media/main/generated/hailuo_2_3_fast/L1-01_L2-01b_0010__scene_013.mp4,
T0::hailuo_2_3_fast::L1-01_L2-01b_0012__scene_010,T0,L1-01_L2-01b_0012__scene_010,hailuo_2_3_fast,Hailuo,closed_source,RA-Bench,generated,canonical_reference,media/main/generated/hailuo_2_3_fast/L1-01_L2-01b_0012__scene_010.mp4,
T0::hailuo_2_3_fast::L1-01_L2-01b_0014__scene_009,T0,L1-01_L2-01b_0014__scene_009,hailuo_2_3_fast,Hailuo,closed_source,RA-Bench,generated,canonical_reference,media/main/generated/hailuo_2_3_fast/L1-01_L2-01b_0014__scene_009.mp4,
T0::hailuo_2_3_fast::L1-01_L2-01c_0021__scene_001,T0,L1-01_L2-01c_0021__scene_001,hailuo_2_3_fast,Hailuo,closed_source,RA-Bench,generated,canonical_reference,media/main/generated/hailuo_2_3_fast/L1-01_L2-01c_0021__scene_001.mp4,
T0::hailuo_2_3_fast::L1-01_L2-01c_0023__scene_009,T0,L1-01_L2-01c_0023__scene_009,hailuo_2_3_fast,Hailuo,closed_source,RA-Bench,generated,canonical_reference,media/main/generated/hailuo_2_3_fast/L1-01_L2-01c_0023__scene_009.mp4,
T0::hailuo_2_3_fast::L1-01_L2-01d_0003__scene_008,T0,L1-01_L2-01d_0003__scene_008,hailuo_2_3_fast,Hailuo,closed_source,RA-Bench,generated,canonical_reference,media/main/generated/hailuo_2_3_fast/L1-01_L2-01d_0003__scene_008.mp4,
T0::hailuo_2_3_fast::L1-01_L2-01d_0004__scene_011,T0,L1-01_L2-01d_0004__scene_011,hailuo_2_3_fast,Hailuo,closed_source,RA-Bench,generated,canonical_reference,media/main/generated/hailuo_2_3_fast/L1-01_L2-01d_0004__scene_011.mp4,
T0::hailuo_2_3_fast::L1-01_L2-01d_0004__scene_020,T0,L1-01_L2-01d_0004__scene_020,hailuo_2_3_fast,Hailuo,closed_source,RA-Bench,generated,canonical_reference,media/main/generated/hailuo_2_3_fast/L1-01_L2-01d_0004__scene_020.mp4,
T0::hailuo_2_3_fast::L1-01_L2-01d_0008__scene_012,T0,L1-01_L2-01d_0008__scene_012,hailuo_2_3_fast,Hailuo,closed_source,RA-Bench,generated,canonical_reference,media/main/generated/hailuo_2_3_fast/L1-01_L2-01d_0008__scene_012.mp4,
T0::hailuo_2_3_fast::L1-01_L2-01d_0016__scene_008,T0,L1-01_L2-01d_0016__scene_008,hailuo_2_3_fast,Hailuo,closed_source,RA-Bench,generated,canonical_reference,media/main/generated/hailuo_2_3_fast/L1-01_L2-01d_0016__scene_008.mp4,
T0::hailuo_2_3_fast::L1-01_L2-01d_0017__scene_001,T0,L1-01_L2-01d_0017__scene_001,hailuo_2_3_fast,Hailuo,closed_source,RA-Bench,generated,canonical_reference,media/main/generated/hailuo_2_3_fast/L1-01_L2-01d_0017__scene_001.mp4,
T0::hailuo_2_3_fast::L1-01_L2-01d_0019__scene_001,T0,L1-01_L2-01d_0019__scene_001,hailuo_2_3_fast,Hailuo,closed_source,RA-Bench,generated,canonical_reference,media/main/generated/hailuo_2_3_fast/L1-01_L2-01d_0019__scene_001.mp4,
T0::hailuo_2_3_fast::L1-02_L2-02a_0002__scene_011,T0,L1-02_L2-02a_0002__scene_011,hailuo_2_3_fast,Hailuo,closed_source,RA-Bench,generated,canonical_reference,media/main/generated/hailuo_2_3_fast/L1-02_L2-02a_0002__scene_011.mp4,
T0::hailuo_2_3_fast::L1-02_L2-02a_0004__scene_011,T0,L1-02_L2-02a_0004__scene_011,hailuo_2_3_fast,Hailuo,closed_source,RA-Bench,generated,canonical_reference,media/main/generated/hailuo_2_3_fast/L1-02_L2-02a_0004__scene_011.mp4,
T0::hailuo_2_3_fast::L1-02_L2-02a_0004__scene_035,T0,L1-02_L2-02a_0004__scene_035,hailuo_2_3_fast,Hailuo,closed_source,RA-Bench,generated,canonical_reference,media/main/generated/hailuo_2_3_fast/L1-02_L2-02a_0004__scene_035.mp4,
T0::hailuo_2_3_fast::L1-02_L2-02a_0005__scene_008,T0,L1-02_L2-02a_0005__scene_008,hailuo_2_3_fast,Hailuo,closed_source,RA-Bench,generated,canonical_reference,media/main/generated/hailuo_2_3_fast/L1-02_L2-02a_0005__scene_008.mp4,
T0::hailuo_2_3_fast::L1-02_L2-02a_0005__scene_009,T0,L1-02_L2-02a_0005__scene_009,hailuo_2_3_fast,Hailuo,closed_source,RA-Bench,generated,canonical_reference,media/main/generated/hailuo_2_3_fast/L1-02_L2-02a_0005__scene_009.mp4,
T0::hailuo_2_3_fast::L1-02_L2-02a_0005__scene_011,T0,L1-02_L2-02a_0005__scene_011,hailuo_2_3_fast,Hailuo,closed_source,RA-Bench,generated,canonical_reference,media/main/generated/hailuo_2_3_fast/L1-02_L2-02a_0005__scene_011.mp4,
T0::hailuo_2_3_fast::L1-02_L2-02a_0005__scene_013,T0,L1-02_L2-02a_0005__scene_013,hailuo_2_3_fast,Hailuo,closed_source,RA-Bench,generated,canonical_reference,media/main/generated/hailuo_2_3_fast/L1-02_L2-02a_0005__scene_013.mp4,
T0::hailuo_2_3_fast::L1-02_L2-02a_0007__scene_015,T0,L1-02_L2-02a_0007__scene_015,hailuo_2_3_fast,Hailuo,closed_source,RA-Bench,generated,canonical_reference,media/main/generated/hailuo_2_3_fast/L1-02_L2-02a_0007__scene_015.mp4,
T0::hailuo_2_3_fast::L1-02_L2-02a_0010__scene_006,T0,L1-02_L2-02a_0010__scene_006,hailuo_2_3_fast,Hailuo,closed_source,RA-Bench,generated,canonical_reference,media/main/generated/hailuo_2_3_fast/L1-02_L2-02a_0010__scene_006.mp4,
T0::hailuo_2_3_fast::L1-02_L2-02a_0010__scene_008,T0,L1-02_L2-02a_0010__scene_008,hailuo_2_3_fast,Hailuo,closed_source,RA-Bench,generated,canonical_reference,media/main/generated/hailuo_2_3_fast/L1-02_L2-02a_0010__scene_008.mp4,
T0::hailuo_2_3_fast::L1-02_L2-02b_0003__scene_007,T0,L1-02_L2-02b_0003__scene_007,hailuo_2_3_fast,Hailuo,closed_source,RA-Bench,generated,canonical_reference,media/main/generated/hailuo_2_3_fast/L1-02_L2-02b_0003__scene_007.mp4,
T0::hailuo_2_3_fast::L1-02_L2-02b_0004__scene_016,T0,L1-02_L2-02b_0004__scene_016,hailuo_2_3_fast,Hailuo,closed_source,RA-Bench,generated,canonical_reference,media/main/generated/hailuo_2_3_fast/L1-02_L2-02b_0004__scene_016.mp4,
T0::hailuo_2_3_fast::L1-02_L2-02b_0004__scene_023,T0,L1-02_L2-02b_0004__scene_023,hailuo_2_3_fast,Hailuo,closed_source,RA-Bench,generated,canonical_reference,media/main/generated/hailuo_2_3_fast/L1-02_L2-02b_0004__scene_023.mp4,
T0::hailuo_2_3_fast::L1-02_L2-02b_0012__scene_003,T0,L1-02_L2-02b_0012__scene_003,hailuo_2_3_fast,Hailuo,closed_source,RA-Bench,generated,canonical_reference,media/main/generated/hailuo_2_3_fast/L1-02_L2-02b_0012__scene_003.mp4,
T0::hailuo_2_3_fast::L1-02_L2-02c_0002__scene_002,T0,L1-02_L2-02c_0002__scene_002,hailuo_2_3_fast,Hailuo,closed_source,RA-Bench,generated,canonical_reference,media/main/generated/hailuo_2_3_fast/L1-02_L2-02c_0002__scene_002.mp4,
T0::hailuo_2_3_fast::L1-02_L2-02c_0003__scene_015,T0,L1-02_L2-02c_0003__scene_015,hailuo_2_3_fast,Hailuo,closed_source,RA-Bench,generated,canonical_reference,media/main/generated/hailuo_2_3_fast/L1-02_L2-02c_0003__scene_015.mp4,
T0::hailuo_2_3_fast::L1-02_L2-02c_0003__scene_020,T0,L1-02_L2-02c_0003__scene_020,hailuo_2_3_fast,Hailuo,closed_source,RA-Bench,generated,canonical_reference,media/main/generated/hailuo_2_3_fast/L1-02_L2-02c_0003__scene_020.mp4,
T0::hailuo_2_3_fast::L1-02_L2-02c_0009__scene_002,T0,L1-02_L2-02c_0009__scene_002,hailuo_2_3_fast,Hailuo,closed_source,RA-Bench,generated,canonical_reference,media/main/generated/hailuo_2_3_fast/L1-02_L2-02c_0009__scene_002.mp4,
T0::hailuo_2_3_fast::L1-02_L2-02c_0010__scene_007,T0,L1-02_L2-02c_0010__scene_007,hailuo_2_3_fast,Hailuo,closed_source,RA-Bench,generated,canonical_reference,media/main/generated/hailuo_2_3_fast/L1-02_L2-02c_0010__scene_007.mp4,
T0::hailuo_2_3_fast::L1-02_L2-02c_0011__scene_015,T0,L1-02_L2-02c_0011__scene_015,hailuo_2_3_fast,Hailuo,closed_source,RA-Bench,generated,canonical_reference,media/main/generated/hailuo_2_3_fast/L1-02_L2-02c_0011__scene_015.mp4,
T0::hailuo_2_3_fast::L1-02_L2-02c_0012__scene_004,T0,L1-02_L2-02c_0012__scene_004,hailuo_2_3_fast,Hailuo,closed_source,RA-Bench,generated,canonical_reference,media/main/generated/hailuo_2_3_fast/L1-02_L2-02c_0012__scene_004.mp4,
T0::hailuo_2_3_fast::L1-02_L2-02d_0001__scene_003,T0,L1-02_L2-02d_0001__scene_003,hailuo_2_3_fast,Hailuo,closed_source,RA-Bench,generated,canonical_reference,media/main/generated/hailuo_2_3_fast/L1-02_L2-02d_0001__scene_003.mp4,
T0::hailuo_2_3_fast::L1-02_L2-02d_0002__scene_009,T0,L1-02_L2-02d_0002__scene_009,hailuo_2_3_fast,Hailuo,closed_source,RA-Bench,generated,canonical_reference,media/main/generated/hailuo_2_3_fast/L1-02_L2-02d_0002__scene_009.mp4,
T0::hailuo_2_3_fast::L1-02_L2-02d_0003__scene_003,T0,L1-02_L2-02d_0003__scene_003,hailuo_2_3_fast,Hailuo,closed_source,RA-Bench,generated,canonical_reference,media/main/generated/hailuo_2_3_fast/L1-02_L2-02d_0003__scene_003.mp4,
