norm_clip_id,l1_code,l2_code,release_mode,source_url,source_type,rights_review_status,rights_basis,license_text,license_url,attribution_required,attribution_text
L1-01_L2-01b_0013__scene_002,L1-01,L2-01b,media,https://www.dvidshub.net/video/893262/hawaii-army-national-guard-provides-water-bucket-support-wildfires-maui,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-01_L2-01b_0013__scene_006,L1-01,L2-01b,media,https://www.dvidshub.net/video/893262/hawaii-army-national-guard-provides-water-bucket-support-wildfires-maui,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-01_L2-01b_0013__scene_008,L1-01,L2-01b,media,https://www.dvidshub.net/video/893262/hawaii-army-national-guard-provides-water-bucket-support-wildfires-maui,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-01_L2-01b_0014__scene_003,L1-01,L2-01b,media,https://www.dvidshub.net/video/838399/joint-base-san-antonio-camp-bullis-fire-april-10-2022-b-roll-ii,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-01_L2-01b_0014__scene_005,L1-01,L2-01b,media,https://www.dvidshub.net/video/838399/joint-base-san-antonio-camp-bullis-fire-april-10-2022-b-roll-ii,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-01_L2-01b_0014__scene_008,L1-01,L2-01b,media,https://www.dvidshub.net/video/838399/joint-base-san-antonio-camp-bullis-fire-april-10-2022-b-roll-ii,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-01_L2-01b_0014__scene_009,L1-01,L2-01b,media,https://www.dvidshub.net/video/838399/joint-base-san-antonio-camp-bullis-fire-april-10-2022-b-roll-ii,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-01_L2-01b_0014__scene_010,L1-01,L2-01b,media,https://www.dvidshub.net/video/838399/joint-base-san-antonio-camp-bullis-fire-april-10-2022-b-roll-ii,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-01_L2-01b_0014__scene_012,L1-01,L2-01b,media,https://www.dvidshub.net/video/838399/joint-base-san-antonio-camp-bullis-fire-april-10-2022-b-roll-ii,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-01_L2-01b_0014__scene_013,L1-01,L2-01b,media,https://www.dvidshub.net/video/838399/joint-base-san-antonio-camp-bullis-fire-april-10-2022-b-roll-ii,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-01_L2-01b_0015__scene_001,L1-01,L2-01b,media,https://www.dvidshub.net/video/977598/telegraph-fire-mescal-fire-merge,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-01_L2-01c_0017__scene_014,L1-01,L2-01c,media,https://www.usgs.gov/media/videos/padang-indonesia-earthquake-2009,USGS,public_cleared,us_gov_public_domain,Public domain,https://www.usgs.gov/information-policies-and-instructions/copyrights-and-credits,True,Source credit recommended: U.S. Geological Survey
L1-01_L2-01c_0017__scene_018,L1-01,L2-01c,media,https://www.usgs.gov/media/videos/padang-indonesia-earthquake-2009,USGS,public_cleared,us_gov_public_domain,Public domain,https://www.usgs.gov/information-policies-and-instructions/copyrights-and-credits,True,Source credit recommended: U.S. Geological Survey
L1-01_L2-01c_0017__scene_022,L1-01,L2-01c,media,https://www.usgs.gov/media/videos/padang-indonesia-earthquake-2009,USGS,public_cleared,us_gov_public_domain,Public domain,https://www.usgs.gov/information-policies-and-instructions/copyrights-and-credits,True,Source credit recommended: U.S. Geological Survey
L1-01_L2-01c_0017__scene_030,L1-01,L2-01c,media,https://www.usgs.gov/media/videos/padang-indonesia-earthquake-2009,USGS,public_cleared,us_gov_public_domain,Public domain,https://www.usgs.gov/information-policies-and-instructions/copyrights-and-credits,True,Source credit recommended: U.S. Geological Survey
L1-01_L2-01c_0017__scene_031,L1-01,L2-01c,media,https://www.usgs.gov/media/videos/padang-indonesia-earthquake-2009,USGS,public_cleared,us_gov_public_domain,Public domain,https://www.usgs.gov/information-policies-and-instructions/copyrights-and-credits,True,Source credit recommended: U.S. Geological Survey
L1-01_L2-01c_0018__scene_022,L1-01,L2-01c,media,https://www.dvidshub.net/video/109591/misawa-earthquake-aftermath,DVIDS,public_cleared,us_gov_public_domain,PUBLIC DOMAIN,https://www.dvidshub.net/about/copyright,True,Source credit recommended: DVIDS / Defense Media Activity - Proper
L1-01_L2-01c_0019__scene_013,L1-01,L2-01c,media,https://www.dvidshub.net/video/664567/operation-tomodachi,DVIDS,public_cleared,us_gov_public_domain,PUBLIC DOMAIN,https://www.dvidshub.net/about/copyright,True,Source credit recommended: DVIDS / 374th Airlift Wing
L1-01_L2-01c_0020__scene_002,L1-01,L2-01c,media,https://www.dvidshub.net/video/77583/sounds-puerto-rico-blackhawks-haiti,DVIDS,public_cleared,us_gov_public_domain,PUBLIC DOMAIN,https://www.dvidshub.net/about/copyright,True,Source credit recommended: DVIDS / Defense Media Activity - Army Productions
L1-01_L2-01c_0021__scene_001,L1-01,L2-01c,media,https://www.dvidshub.net/video/735133/ohio-airmen-respond-puerto-rico-earthquake,DVIDS,public_cleared,us_gov_public_domain,PUBLIC DOMAIN,https://www.dvidshub.net/about/copyright,True,Source credit recommended: DVIDS / 178th Wing
L1-01_L2-01c_0022__scene_002,L1-01,L2-01c,media,https://www.usgs.gov/media/videos/1964-quake-great-alaska-earthquake,USGS,public_cleared,us_gov_public_domain,Public domain,https://www.usgs.gov/information-policies-and-instructions/copyrights-and-credits,True,Source credit recommended: U.S. Geological Survey
L1-01_L2-01c_0022__scene_016,L1-01,L2-01c,media,https://www.usgs.gov/media/videos/1964-quake-great-alaska-earthquake,USGS,public_cleared,us_gov_public_domain,Public domain,https://www.usgs.gov/information-policies-and-instructions/copyrights-and-credits,True,Source credit recommended: U.S. Geological Survey
L1-01_L2-01c_0022__scene_025,L1-01,L2-01c,media,https://www.usgs.gov/media/videos/1964-quake-great-alaska-earthquake,USGS,public_cleared,us_gov_public_domain,Public domain,https://www.usgs.gov/information-policies-and-instructions/copyrights-and-credits,True,Source credit recommended: U.S. Geological Survey
L1-01_L2-01c_0022__scene_038,L1-01,L2-01c,media,https://www.usgs.gov/media/videos/1964-quake-great-alaska-earthquake,USGS,public_cleared,us_gov_public_domain,Public domain,https://www.usgs.gov/information-policies-and-instructions/copyrights-and-credits,True,Source credit recommended: U.S. Geological Survey
L1-01_L2-01c_0022__scene_045,L1-01,L2-01c,media,https://www.usgs.gov/media/videos/1964-quake-great-alaska-earthquake,USGS,public_cleared,us_gov_public_domain,Public domain,https://www.usgs.gov/information-policies-and-instructions/copyrights-and-credits,True,Source credit recommended: U.S. Geological Survey
L1-01_L2-01c_0022__scene_046,L1-01,L2-01c,media,https://www.usgs.gov/media/videos/1964-quake-great-alaska-earthquake,USGS,public_cleared,us_gov_public_domain,Public domain,https://www.usgs.gov/information-policies-and-instructions/copyrights-and-credits,True,Source credit recommended: U.S. Geological Survey
L1-01_L2-01c_0022__scene_047,L1-01,L2-01c,media,https://www.usgs.gov/media/videos/1964-quake-great-alaska-earthquake,USGS,public_cleared,us_gov_public_domain,Public domain,https://www.usgs.gov/information-policies-and-instructions/copyrights-and-credits,True,Source credit recommended: U.S. Geological Survey
L1-01_L2-01c_0023__scene_009,L1-01,L2-01c,media,https://www.usgs.gov/media/videos/magnitude-92-1964-great-alaska-earthquake,USGS,public_cleared,us_gov_public_domain,Public domain,https://www.usgs.gov/information-policies-and-instructions/copyrights-and-credits,True,Source credit recommended: U.S. Geological Survey
L1-01_L2-01d_0002__scene_002,L1-01,L2-01d,media,https://www.dvidshub.net/video/971092/texas-guard-and-czech-firefighters-conduct-joint-search-with-indiana-task-force-sisterdale-texas,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-01_L2-01d_0002__scene_005,L1-01,L2-01d,media,https://www.dvidshub.net/video/971092/texas-guard-and-czech-firefighters-conduct-joint-search-with-indiana-task-force-sisterdale-texas,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-01_L2-01d_0003__scene_005,L1-01,L2-01d,media,https://www.dvidshub.net/video/971052/texas-guard-engineers-drone-teams-and-czech-firefighters-search-flood-affected-terrain-near-kerrville-tx,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-01_L2-01d_0003__scene_008,L1-01,L2-01d,media,https://www.dvidshub.net/video/971052/texas-guard-engineers-drone-teams-and-czech-firefighters-search-flood-affected-terrain-near-kerrville-tx,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-01_L2-01d_0003__scene_009,L1-01,L2-01d,media,https://www.dvidshub.net/video/971052/texas-guard-engineers-drone-teams-and-czech-firefighters-search-flood-affected-terrain-near-kerrville-tx,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-01_L2-01d_0003__scene_010,L1-01,L2-01d,media,https://www.dvidshub.net/video/971052/texas-guard-engineers-drone-teams-and-czech-firefighters-search-flood-affected-terrain-near-kerrville-tx,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-01_L2-01d_0003__scene_014,L1-01,L2-01d,media,https://www.dvidshub.net/video/971052/texas-guard-engineers-drone-teams-and-czech-firefighters-search-flood-affected-terrain-near-kerrville-tx,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-01_L2-01d_0003__scene_016,L1-01,L2-01d,media,https://www.dvidshub.net/video/971052/texas-guard-engineers-drone-teams-and-czech-firefighters-search-flood-affected-terrain-near-kerrville-tx,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-01_L2-01d_0003__scene_017,L1-01,L2-01d,media,https://www.dvidshub.net/video/971052/texas-guard-engineers-drone-teams-and-czech-firefighters-search-flood-affected-terrain-near-kerrville-tx,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-01_L2-01d_0003__scene_018,L1-01,L2-01d,media,https://www.dvidshub.net/video/971052/texas-guard-engineers-drone-teams-and-czech-firefighters-search-flood-affected-terrain-near-kerrville-tx,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-01_L2-01d_0003__scene_022,L1-01,L2-01d,media,https://www.dvidshub.net/video/971052/texas-guard-engineers-drone-teams-and-czech-firefighters-search-flood-affected-terrain-near-kerrville-tx,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-01_L2-01d_0003__scene_023,L1-01,L2-01d,media,https://www.dvidshub.net/video/971052/texas-guard-engineers-drone-teams-and-czech-firefighters-search-flood-affected-terrain-near-kerrville-tx,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-01_L2-01d_0003__scene_025,L1-01,L2-01d,media,https://www.dvidshub.net/video/971052/texas-guard-engineers-drone-teams-and-czech-firefighters-search-flood-affected-terrain-near-kerrville-tx,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-01_L2-01d_0004__scene_001,L1-01,L2-01d,media,https://www.dvidshub.net/video/971051/texas-guard-czech-firefighters-civilian-responders-conduct-joint-search-operations-near-kerrville-tx,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-01_L2-01d_0004__scene_002,L1-01,L2-01d,media,https://www.dvidshub.net/video/971051/texas-guard-czech-firefighters-civilian-responders-conduct-joint-search-operations-near-kerrville-tx,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-01_L2-01d_0004__scene_003,L1-01,L2-01d,media,https://www.dvidshub.net/video/971051/texas-guard-czech-firefighters-civilian-responders-conduct-joint-search-operations-near-kerrville-tx,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-01_L2-01d_0004__scene_005,L1-01,L2-01d,media,https://www.dvidshub.net/video/971051/texas-guard-czech-firefighters-civilian-responders-conduct-joint-search-operations-near-kerrville-tx,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-01_L2-01d_0004__scene_008,L1-01,L2-01d,media,https://www.dvidshub.net/video/971051/texas-guard-czech-firefighters-civilian-responders-conduct-joint-search-operations-near-kerrville-tx,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-01_L2-01d_0004__scene_011,L1-01,L2-01d,media,https://www.dvidshub.net/video/971051/texas-guard-czech-firefighters-civilian-responders-conduct-joint-search-operations-near-kerrville-tx,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-01_L2-01d_0004__scene_012,L1-01,L2-01d,media,https://www.dvidshub.net/video/971051/texas-guard-czech-firefighters-civilian-responders-conduct-joint-search-operations-near-kerrville-tx,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-01_L2-01d_0004__scene_015,L1-01,L2-01d,media,https://www.dvidshub.net/video/971051/texas-guard-czech-firefighters-civilian-responders-conduct-joint-search-operations-near-kerrville-tx,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-01_L2-01d_0004__scene_018,L1-01,L2-01d,media,https://www.dvidshub.net/video/971051/texas-guard-czech-firefighters-civilian-responders-conduct-joint-search-operations-near-kerrville-tx,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-01_L2-01d_0004__scene_020,L1-01,L2-01d,media,https://www.dvidshub.net/video/971051/texas-guard-czech-firefighters-civilian-responders-conduct-joint-search-operations-near-kerrville-tx,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-01_L2-01d_0006__scene_004,L1-01,L2-01d,media,https://www.dvidshub.net/video/970125/coast-guard-aircrew-conducts-overflight-flooded-areas-texas-hill-country,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-01_L2-01d_0006__scene_009,L1-01,L2-01d,media,https://www.dvidshub.net/video/970125/coast-guard-aircrew-conducts-overflight-flooded-areas-texas-hill-country,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-01_L2-01d_0008__scene_002,L1-01,L2-01d,media,https://www.dvidshub.net/video/944596/usace-removes-debris-lake-lure-north-carolina,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-01_L2-01d_0008__scene_004,L1-01,L2-01d,media,https://www.dvidshub.net/video/944596/usace-removes-debris-lake-lure-north-carolina,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-01_L2-01d_0008__scene_005,L1-01,L2-01d,media,https://www.dvidshub.net/video/944596/usace-removes-debris-lake-lure-north-carolina,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-01_L2-01d_0008__scene_008,L1-01,L2-01d,media,https://www.dvidshub.net/video/944596/usace-removes-debris-lake-lure-north-carolina,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-01_L2-01d_0008__scene_009,L1-01,L2-01d,media,https://www.dvidshub.net/video/944596/usace-removes-debris-lake-lure-north-carolina,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-01_L2-01d_0008__scene_011,L1-01,L2-01d,media,https://www.dvidshub.net/video/944596/usace-removes-debris-lake-lure-north-carolina,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-01_L2-01d_0008__scene_012,L1-01,L2-01d,media,https://www.dvidshub.net/video/944596/usace-removes-debris-lake-lure-north-carolina,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-01_L2-01d_0008__scene_013,L1-01,L2-01d,media,https://www.dvidshub.net/video/944596/usace-removes-debris-lake-lure-north-carolina,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-01_L2-01d_0008__scene_015,L1-01,L2-01d,media,https://www.dvidshub.net/video/944596/usace-removes-debris-lake-lure-north-carolina,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-01_L2-01d_0009__scene_004,L1-01,L2-01d,media,https://www.dvidshub.net/video/941490/hurricane-helene-causes-flood-damage-western-north-carolina,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-01_L2-01d_0009__scene_005,L1-01,L2-01d,media,https://www.dvidshub.net/video/941490/hurricane-helene-causes-flood-damage-western-north-carolina,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-01_L2-01d_0009__scene_006,L1-01,L2-01d,media,https://www.dvidshub.net/video/941490/hurricane-helene-causes-flood-damage-western-north-carolina,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-01_L2-01d_0009__scene_007,L1-01,L2-01d,media,https://www.dvidshub.net/video/941490/hurricane-helene-causes-flood-damage-western-north-carolina,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-01_L2-01d_0009__scene_008,L1-01,L2-01d,media,https://www.dvidshub.net/video/941490/hurricane-helene-causes-flood-damage-western-north-carolina,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-01_L2-01d_0009__scene_009,L1-01,L2-01d,media,https://www.dvidshub.net/video/941490/hurricane-helene-causes-flood-damage-western-north-carolina,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-01_L2-01d_0009__scene_011,L1-01,L2-01d,media,https://www.dvidshub.net/video/941490/hurricane-helene-causes-flood-damage-western-north-carolina,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-01_L2-01d_0010__scene_005,L1-01,L2-01d,media,https://www.dvidshub.net/video/940064/hurricane-helene-leaves-ashville-ruins,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-01_L2-01d_0010__scene_006,L1-01,L2-01d,media,https://www.dvidshub.net/video/940064/hurricane-helene-leaves-ashville-ruins,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-01_L2-01d_0010__scene_007,L1-01,L2-01d,media,https://www.dvidshub.net/video/940064/hurricane-helene-leaves-ashville-ruins,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-01_L2-01d_0010__scene_013,L1-01,L2-01d,media,https://www.dvidshub.net/video/940064/hurricane-helene-leaves-ashville-ruins,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-01_L2-01d_0011__scene_001,L1-01,L2-01d,media,https://www.dvidshub.net/video/939088/hurricane-helene-flood-damage,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-01_L2-01d_0011__scene_005,L1-01,L2-01d,media,https://www.dvidshub.net/video/939088/hurricane-helene-flood-damage,DVIDS,public_cleared,us_gov_public_domain,Public Domain,,False,
L1-01_L2-01d_0016__scene_003,L1-01,L2-01d,media,https://www.dvidshub.net/video/506476/camp-pendleton-flood-areas,DVIDS,public_cleared,us_gov_public_domain,PUBLIC DOMAIN,https://www.dvidshub.net/about/copyright,True,Source credit recommended: DVIDS / Marine Corps Base Camp Pendleton
L1-01_L2-01d_0016__scene_004,L1-01,L2-01d,media,https://www.dvidshub.net/video/506476/camp-pendleton-flood-areas,DVIDS,public_cleared,us_gov_public_domain,PUBLIC DOMAIN,https://www.dvidshub.net/about/copyright,True,Source credit recommended: DVIDS / Marine Corps Base Camp Pendleton
L1-01_L2-01d_0016__scene_005,L1-01,L2-01d,media,https://www.dvidshub.net/video/506476/camp-pendleton-flood-areas,DVIDS,public_cleared,us_gov_public_domain,PUBLIC DOMAIN,https://www.dvidshub.net/about/copyright,True,Source credit recommended: DVIDS / Marine Corps Base Camp Pendleton
