item_id,norm_clip_id,source_key,source_name,source_family,generated_media_path,paired_real_release_mode,paired_real_media_path,paired_real_source_url,stage1_assigned_reviewers,stage1_real_judgments,stage2_assigned_reviewers,stage2_real_judgments,all_five_judged_real
happy_horse::L1-04_L2-04a_0010__scene_030,L1-04_L2-04a_0010__scene_030,happy_horse,HappyHorse,closed_source,media/main/generated/happy_horse/L1-04_L2-04a_0010__scene_030.mp4,media,media/main/real/L1-04/L1-04_L2-04a_0010__scene_030.mp4,https://www.dvidshub.net/video/792081/minnesota-guardsmen-provide-security-brooklyn-center-police-department,3,3,2,2,True
happy_horse::L1-04_L2-04a_0012__scene_002,L1-04_L2-04a_0012__scene_002,happy_horse,HappyHorse,closed_source,media/main/generated/happy_horse/L1-04_L2-04a_0012__scene_002.mp4,media,media/main/real/L1-04/L1-04_L2-04a_0012__scene_002.mp4,https://www.dvidshub.net/video/755447/idaho-national-guard-support-dc-civil-unrest-response-efforts,3,3,2,2,True
happy_horse::L1-04_L2-04b_0016__scene_015,L1-04_L2-04b_0016__scene_015,happy_horse,HappyHorse,closed_source,media/main/generated/happy_horse/L1-04_L2-04b_0016__scene_015.mp4,url_only,,https://www.youtube.com/watch?v=MbspKeMop6g,3,3,2,2,True
happy_horse::L1-04_L2-04b_0018__scene_015,L1-04_L2-04b_0018__scene_015,happy_horse,HappyHorse,closed_source,media/main/generated/happy_horse/L1-04_L2-04b_0018__scene_015.mp4,url_only,,https://www.youtube.com/watch?v=5tvker-nNtA,3,3,2,2,True
happy_horse::L1-04_L2-04b_0023__scene_002,L1-04_L2-04b_0023__scene_002,happy_horse,HappyHorse,closed_source,media/main/generated/happy_horse/L1-04_L2-04b_0023__scene_002.mp4,url_only,,https://www.youtube.com/watch?v=UKPwIQBEA0o,3,3,2,2,True
happy_horse::L1-04_L2-04b_0023__scene_007,L1-04_L2-04b_0023__scene_007,happy_horse,HappyHorse,closed_source,media/main/generated/happy_horse/L1-04_L2-04b_0023__scene_007.mp4,url_only,,https://www.youtube.com/watch?v=UKPwIQBEA0o,3,3,2,2,True
happy_horse::L1-04_L2-04c_0006__scene_001,L1-04_L2-04c_0006__scene_001,happy_horse,HappyHorse,closed_source,media/main/generated/happy_horse/L1-04_L2-04c_0006__scene_001.mp4,media,media/main/real/L1-04/L1-04_L2-04c_0006__scene_001.mp4,https://www.dvidshub.net/video/977950/os25-mass-casualty-and-aviation-exercise-broll,3,3,2,2,True
happy_horse::L1-04_L2-04c_0011__scene_008,L1-04_L2-04c_0011__scene_008,happy_horse,HappyHorse,closed_source,media/main/generated/happy_horse/L1-04_L2-04c_0011__scene_008.mp4,media,media/main/real/L1-04/L1-04_L2-04c_0011__scene_008.mp4,https://www.dvidshub.net/video/957316/active-shooter-exercise,3,3,2,2,True
happy_horse::L1-04_L2-04d_0011__scene_029,L1-04_L2-04d_0011__scene_029,happy_horse,HappyHorse,closed_source,media/main/generated/happy_horse/L1-04_L2-04d_0011__scene_029.mp4,media,media/main/real/L1-04/L1-04_L2-04d_0011__scene_029.mp4,https://www.dvidshub.net/video/952285/usar-k9-dogs-conduct-search-missions-pacific-palisades,3,3,2,2,True
happy_horse::L1-04_L2-04d_0014__scene_002,L1-04_L2-04d_0014__scene_002,happy_horse,HappyHorse,closed_source,media/main/generated/happy_horse/L1-04_L2-04d_0014__scene_002.mp4,media,media/main/real/L1-04/L1-04_L2-04d_0014__scene_002.mp4,https://www.dvidshub.net/video/936318/pp24-2-phl-urban-search-and-rescue,3,3,2,2,True
happy_horse::L1-05_L2-05a_0013__scene_006,L1-05_L2-05a_0013__scene_006,happy_horse,HappyHorse,closed_source,media/main/generated/happy_horse/L1-05_L2-05a_0013__scene_006.mp4,url_only,,https://www.youtube.com/watch?v=VO8HdzYa6f4,3,3,2,2,True
happy_horse::L1-05_L2-05a_0013__scene_023,L1-05_L2-05a_0013__scene_023,happy_horse,HappyHorse,closed_source,media/main/generated/happy_horse/L1-05_L2-05a_0013__scene_023.mp4,url_only,,https://www.youtube.com/watch?v=VO8HdzYa6f4,3,3,2,2,True
happy_horse::L1-05_L2-05a_0016__scene_036,L1-05_L2-05a_0016__scene_036,happy_horse,HappyHorse,closed_source,media/main/generated/happy_horse/L1-05_L2-05a_0016__scene_036.mp4,url_only,,https://www.youtube.com/watch?v=XKfF_CLANNU,3,3,2,2,True
happy_horse::L1-05_L2-05b_0011__scene_005,L1-05_L2-05b_0011__scene_005,happy_horse,HappyHorse,closed_source,media/main/generated/happy_horse/L1-05_L2-05b_0011__scene_005.mp4,url_only,,https://www.youtube.com/watch?v=7AyXTVkVBT4,3,3,2,2,True
happy_horse::L1-05_L2-05b_0011__scene_011,L1-05_L2-05b_0011__scene_011,happy_horse,HappyHorse,closed_source,media/main/generated/happy_horse/L1-05_L2-05b_0011__scene_011.mp4,url_only,,https://www.youtube.com/watch?v=7AyXTVkVBT4,3,3,2,2,True
happy_horse::L1-05_L2-05c_0015__scene_001,L1-05_L2-05c_0015__scene_001,happy_horse,HappyHorse,closed_source,media/main/generated/happy_horse/L1-05_L2-05c_0015__scene_001.mp4,url_only,,https://www.youtube.com/watch?v=hGj_zvoIQ7w,3,3,2,2,True
happy_horse::L1-05_L2-05c_0015__scene_006,L1-05_L2-05c_0015__scene_006,happy_horse,HappyHorse,closed_source,media/main/generated/happy_horse/L1-05_L2-05c_0015__scene_006.mp4,url_only,,https://www.youtube.com/watch?v=hGj_zvoIQ7w,3,3,2,2,True
happy_horse::L1-05_L2-05d_0013__scene_001,L1-05_L2-05d_0013__scene_001,happy_horse,HappyHorse,closed_source,media/main/generated/happy_horse/L1-05_L2-05d_0013__scene_001.mp4,url_only,,https://www.youtube.com/watch?v=Ppk0RrrQ8OE,3,3,2,2,True
happy_horse::L1-05_L2-05d_0014__scene_003,L1-05_L2-05d_0014__scene_003,happy_horse,HappyHorse,closed_source,media/main/generated/happy_horse/L1-05_L2-05d_0014__scene_003.mp4,url_only,,https://www.youtube.com/watch?v=O0bZtjXQHms,3,3,2,2,True
happy_horse::L1-05_L2-05d_0016__scene_001,L1-05_L2-05d_0016__scene_001,happy_horse,HappyHorse,closed_source,media/main/generated/happy_horse/L1-05_L2-05d_0016__scene_001.mp4,url_only,,https://www.youtube.com/watch?v=JGRq5OTtQcY,3,3,2,2,True
happy_horse::L1-05_L2-05d_0016__scene_003,L1-05_L2-05d_0016__scene_003,happy_horse,HappyHorse,closed_source,media/main/generated/happy_horse/L1-05_L2-05d_0016__scene_003.mp4,url_only,,https://www.youtube.com/watch?v=JGRq5OTtQcY,3,3,2,2,True
happy_horse::L1-05_L2-05e_0016__scene_014,L1-05_L2-05e_0016__scene_014,happy_horse,HappyHorse,closed_source,media/main/generated/happy_horse/L1-05_L2-05e_0016__scene_014.mp4,url_only,,https://www.youtube.com/watch?v=aeJKqojmHgY,3,3,2,2,True
happy_horse::L1-06_L2-06a_0006__scene_003,L1-06_L2-06a_0006__scene_003,happy_horse,HappyHorse,closed_source,media/main/generated/happy_horse/L1-06_L2-06a_0006__scene_003.mp4,url_only,,https://www.youtube.com/watch?v=faus3Ff9deQ,3,3,2,2,True
happy_horse::L1-06_L2-06a_0007__scene_001,L1-06_L2-06a_0007__scene_001,happy_horse,HappyHorse,closed_source,media/main/generated/happy_horse/L1-06_L2-06a_0007__scene_001.mp4,url_only,,https://www.youtube.com/watch?v=24ignd5MDms,3,3,2,2,True
happy_horse::L1-06_L2-06c_0008__scene_013,L1-06_L2-06c_0008__scene_013,happy_horse,HappyHorse,closed_source,media/main/generated/happy_horse/L1-06_L2-06c_0008__scene_013.mp4,url_only,,https://www.youtube.com/watch?v=dJ5F2xpmt-Q,3,3,2,2,True
happy_horse::L1-06_L2-06c_0010__scene_021,L1-06_L2-06c_0010__scene_021,happy_horse,HappyHorse,closed_source,media/main/generated/happy_horse/L1-06_L2-06c_0010__scene_021.mp4,url_only,,https://www.youtube.com/watch?v=rxZj21ZKa2k,3,3,2,2,True
happy_horse::L1-07_L2-07a_0011__scene_029,L1-07_L2-07a_0011__scene_029,happy_horse,HappyHorse,closed_source,media/main/generated/happy_horse/L1-07_L2-07a_0011__scene_029.mp4,media,media/main/real/L1-07/L1-07_L2-07a_0011__scene_029.mp4,https://www.dvidshub.net/video/773973,3,3,2,2,True
happy_horse::L1-07_L2-07a_0013__scene_011,L1-07_L2-07a_0013__scene_011,happy_horse,HappyHorse,closed_source,media/main/generated/happy_horse/L1-07_L2-07a_0013__scene_011.mp4,media,media/main/real/L1-07/L1-07_L2-07a_0013__scene_011.mp4,https://www.dvidshub.net/video/747459,3,3,2,2,True
happy_horse::L1-07_L2-07a_0014__scene_002,L1-07_L2-07a_0014__scene_002,happy_horse,HappyHorse,closed_source,media/main/generated/happy_horse/L1-07_L2-07a_0014__scene_002.mp4,media,media/main/real/L1-07/L1-07_L2-07a_0014__scene_002.mp4,https://www.dvidshub.net/video/745937,3,3,2,2,True
happy_horse::L1-07_L2-07a_0015__scene_055,L1-07_L2-07a_0015__scene_055,happy_horse,HappyHorse,closed_source,media/main/generated/happy_horse/L1-07_L2-07a_0015__scene_055.mp4,media,media/main/real/L1-07/L1-07_L2-07a_0015__scene_055.mp4,https://www.dvidshub.net/video/742071,3,3,2,2,True
happy_horse::L1-07_L2-07b_0004__scene_003,L1-07_L2-07b_0004__scene_003,happy_horse,HappyHorse,closed_source,media/main/generated/happy_horse/L1-07_L2-07b_0004__scene_003.mp4,media,media/main/real/L1-07/L1-07_L2-07b_0004__scene_003.mp4,https://www.dvidshub.net/video/830346,3,3,2,2,True
happy_horse::L1-07_L2-07b_0007__scene_007,L1-07_L2-07b_0007__scene_007,happy_horse,HappyHorse,closed_source,media/main/generated/happy_horse/L1-07_L2-07b_0007__scene_007.mp4,media,media/main/real/L1-07/L1-07_L2-07b_0007__scene_007.mp4,https://www.dvidshub.net/video/829867,3,3,2,2,True
happy_horse::L1-07_L2-07b_0009__scene_005,L1-07_L2-07b_0009__scene_005,happy_horse,HappyHorse,closed_source,media/main/generated/happy_horse/L1-07_L2-07b_0009__scene_005.mp4,media,media/main/real/L1-07/L1-07_L2-07b_0009__scene_005.mp4,https://www.dvidshub.net/video/827802,3,3,2,2,True
happy_horse::L1-07_L2-07b_0009__scene_010,L1-07_L2-07b_0009__scene_010,happy_horse,HappyHorse,closed_source,media/main/generated/happy_horse/L1-07_L2-07b_0009__scene_010.mp4,media,media/main/real/L1-07/L1-07_L2-07b_0009__scene_010.mp4,https://www.dvidshub.net/video/827802,3,3,2,2,True
happy_horse::L1-07_L2-07b_0011__scene_003,L1-07_L2-07b_0011__scene_003,happy_horse,HappyHorse,closed_source,media/main/generated/happy_horse/L1-07_L2-07b_0011__scene_003.mp4,media,media/main/real/L1-07/L1-07_L2-07b_0011__scene_003.mp4,https://www.dvidshub.net/video/775741,3,3,2,2,True
happy_horse::L1-07_L2-07b_0012__scene_007,L1-07_L2-07b_0012__scene_007,happy_horse,HappyHorse,closed_source,media/main/generated/happy_horse/L1-07_L2-07b_0012__scene_007.mp4,media,media/main/real/L1-07/L1-07_L2-07b_0012__scene_007.mp4,https://www.dvidshub.net/video/760966,3,3,2,2,True
happy_horse::L1-07_L2-07b_0013__scene_018,L1-07_L2-07b_0013__scene_018,happy_horse,HappyHorse,closed_source,media/main/generated/happy_horse/L1-07_L2-07b_0013__scene_018.mp4,media,media/main/real/L1-07/L1-07_L2-07b_0013__scene_018.mp4,https://www.dvidshub.net/video/749448,3,3,2,2,True
happy_horse::L1-07_L2-07b_0013__scene_021,L1-07_L2-07b_0013__scene_021,happy_horse,HappyHorse,closed_source,media/main/generated/happy_horse/L1-07_L2-07b_0013__scene_021.mp4,media,media/main/real/L1-07/L1-07_L2-07b_0013__scene_021.mp4,https://www.dvidshub.net/video/749448,3,3,2,2,True
happy_horse::L1-07_L2-07b_0013__scene_026,L1-07_L2-07b_0013__scene_026,happy_horse,HappyHorse,closed_source,media/main/generated/happy_horse/L1-07_L2-07b_0013__scene_026.mp4,media,media/main/real/L1-07/L1-07_L2-07b_0013__scene_026.mp4,https://www.dvidshub.net/video/749448,3,3,2,2,True
happy_horse::L1-07_L2-07b_0013__scene_030,L1-07_L2-07b_0013__scene_030,happy_horse,HappyHorse,closed_source,media/main/generated/happy_horse/L1-07_L2-07b_0013__scene_030.mp4,media,media/main/real/L1-07/L1-07_L2-07b_0013__scene_030.mp4,https://www.dvidshub.net/video/749448,3,3,2,2,True
happy_horse::L1-07_L2-07c_0013__scene_009,L1-07_L2-07c_0013__scene_009,happy_horse,HappyHorse,closed_source,media/main/generated/happy_horse/L1-07_L2-07c_0013__scene_009.mp4,media,media/main/real/L1-07/L1-07_L2-07c_0013__scene_009.mp4,https://www.dvidshub.net/video/783947,3,3,2,2,True
happy_horse::L1-07_L2-07d_0006__scene_007,L1-07_L2-07d_0006__scene_007,happy_horse,HappyHorse,closed_source,media/main/generated/happy_horse/L1-07_L2-07d_0006__scene_007.mp4,media,media/main/real/L1-07/L1-07_L2-07d_0006__scene_007.mp4,https://www.dvidshub.net/video/752342,3,3,2,2,True
happy_horse::L1-08_L2-08a_0002__scene_104,L1-08_L2-08a_0002__scene_104,happy_horse,HappyHorse,closed_source,media/main/generated/happy_horse/L1-08_L2-08a_0002__scene_104.mp4,url_only,,https://www.youtube.com/watch?v=hS1YqcewH0c,3,3,2,2,True
happy_horse::L1-08_L2-08a_0003__scene_115,L1-08_L2-08a_0003__scene_115,happy_horse,HappyHorse,closed_source,media/main/generated/happy_horse/L1-08_L2-08a_0003__scene_115.mp4,url_only,,https://www.youtube.com/watch?v=auXCQ9-721o,3,3,2,2,True
happy_horse::L1-08_L2-08d_0001__scene_086,L1-08_L2-08d_0001__scene_086,happy_horse,HappyHorse,closed_source,media/main/generated/happy_horse/L1-08_L2-08d_0001__scene_086.mp4,url_only,,https://www.youtube.com/watch?v=r1R3RDPvPeg,3,3,2,2,True
happy_horse::L1-08_L2-08d_0001__scene_123,L1-08_L2-08d_0001__scene_123,happy_horse,HappyHorse,closed_source,media/main/generated/happy_horse/L1-08_L2-08d_0001__scene_123.mp4,url_only,,https://www.youtube.com/watch?v=r1R3RDPvPeg,3,3,2,2,True
happy_horse::L1-08_L2-08d_0015__scene_070,L1-08_L2-08d_0015__scene_070,happy_horse,HappyHorse,closed_source,media/main/generated/happy_horse/L1-08_L2-08d_0015__scene_070.mp4,url_only,,https://www.youtube.com/watch?v=ztl25aRlnWE,3,3,2,2,True
happy_horse::L1-08_L2-08d_0015__scene_169,L1-08_L2-08d_0015__scene_169,happy_horse,HappyHorse,closed_source,media/main/generated/happy_horse/L1-08_L2-08d_0015__scene_169.mp4,url_only,,https://www.youtube.com/watch?v=ztl25aRlnWE,3,3,2,2,True
happy_horse::L1-10_L2-10e_0013__scene_003,L1-10_L2-10e_0013__scene_003,happy_horse,HappyHorse,closed_source,media/main/generated/happy_horse/L1-10_L2-10e_0013__scene_003.mp4,media,media/main/real/L1-10/L1-10_L2-10e_0013__scene_003.mp4,https://www.pexels.com/video/stunning-lantern-festival-night-sky-event-29605823/,3,3,2,2,True
kling_v3::L1-01_L2-01a_0005__scene_003,L1-01_L2-01a_0005__scene_003,kling_v3,Kling,closed_source,media/main/generated/kling_v3/L1-01_L2-01a_0005__scene_003.mp4,media,media/main/real/L1-01/L1-01_L2-01a_0005__scene_003.mp4,https://www.dvidshub.net/video/914127/tornado-sustained-damage-and-clean-up-wright-patterson-air-force-base-2,3,3,2,2,True
kling_v3::L1-01_L2-01a_0005__scene_009,L1-01_L2-01a_0005__scene_009,kling_v3,Kling,closed_source,media/main/generated/kling_v3/L1-01_L2-01a_0005__scene_009.mp4,media,media/main/real/L1-01/L1-01_L2-01a_0005__scene_009.mp4,https://www.dvidshub.net/video/914127/tornado-sustained-damage-and-clean-up-wright-patterson-air-force-base-2,3,3,2,2,True
kling_v3::L1-01_L2-01b_0005__scene_018,L1-01_L2-01b_0005__scene_018,kling_v3,Kling,closed_source,media/main/generated/kling_v3/L1-01_L2-01b_0005__scene_018.mp4,media,media/main/real/L1-01/L1-01_L2-01b_0005__scene_018.mp4,https://www.dvidshub.net/video/951064/palisades-fire-b-roll,3,3,2,2,True
kling_v3::L1-01_L2-01b_0005__scene_031,L1-01_L2-01b_0005__scene_031,kling_v3,Kling,closed_source,media/main/generated/kling_v3/L1-01_L2-01b_0005__scene_031.mp4,media,media/main/real/L1-01/L1-01_L2-01b_0005__scene_031.mp4,https://www.dvidshub.net/video/951064/palisades-fire-b-roll,3,3,2,2,True
kling_v3::L1-01_L2-01b_0012__scene_003,L1-01_L2-01b_0012__scene_003,kling_v3,Kling,closed_source,media/main/generated/kling_v3/L1-01_L2-01b_0012__scene_003.mp4,media,media/main/real/L1-01/L1-01_L2-01b_0012__scene_003.mp4,https://www.dvidshub.net/video/893990/b-roll-cjtf-50-command-visits-wildfire-devastation,3,3,2,2,True
kling_v3::L1-01_L2-01b_0014__scene_005,L1-01_L2-01b_0014__scene_005,kling_v3,Kling,closed_source,media/main/generated/kling_v3/L1-01_L2-01b_0014__scene_005.mp4,media,media/main/real/L1-01/L1-01_L2-01b_0014__scene_005.mp4,https://www.dvidshub.net/video/838399/joint-base-san-antonio-camp-bullis-fire-april-10-2022-b-roll-ii,3,3,2,2,True
kling_v3::L1-01_L2-01b_0014__scene_009,L1-01_L2-01b_0014__scene_009,kling_v3,Kling,closed_source,media/main/generated/kling_v3/L1-01_L2-01b_0014__scene_009.mp4,media,media/main/real/L1-01/L1-01_L2-01b_0014__scene_009.mp4,https://www.dvidshub.net/video/838399/joint-base-san-antonio-camp-bullis-fire-april-10-2022-b-roll-ii,3,3,2,2,True
kling_v3::L1-01_L2-01b_0014__scene_013,L1-01_L2-01b_0014__scene_013,kling_v3,Kling,closed_source,media/main/generated/kling_v3/L1-01_L2-01b_0014__scene_013.mp4,media,media/main/real/L1-01/L1-01_L2-01b_0014__scene_013.mp4,https://www.dvidshub.net/video/838399/joint-base-san-antonio-camp-bullis-fire-april-10-2022-b-roll-ii,3,3,2,2,True
kling_v3::L1-01_L2-01c_0017__scene_030,L1-01_L2-01c_0017__scene_030,kling_v3,Kling,closed_source,media/main/generated/kling_v3/L1-01_L2-01c_0017__scene_030.mp4,media,media/main/real/L1-01/L1-01_L2-01c_0017__scene_030.mp4,https://www.usgs.gov/media/videos/padang-indonesia-earthquake-2009,3,3,2,2,True
kling_v3::L1-01_L2-01d_0003__scene_008,L1-01_L2-01d_0003__scene_008,kling_v3,Kling,closed_source,media/main/generated/kling_v3/L1-01_L2-01d_0003__scene_008.mp4,media,media/main/real/L1-01/L1-01_L2-01d_0003__scene_008.mp4,https://www.dvidshub.net/video/971052/texas-guard-engineers-drone-teams-and-czech-firefighters-search-flood-affected-terrain-near-kerrville-tx,3,3,2,2,True
kling_v3::L1-01_L2-01d_0006__scene_004,L1-01_L2-01d_0006__scene_004,kling_v3,Kling,closed_source,media/main/generated/kling_v3/L1-01_L2-01d_0006__scene_004.mp4,media,media/main/real/L1-01/L1-01_L2-01d_0006__scene_004.mp4,https://www.dvidshub.net/video/970125/coast-guard-aircrew-conducts-overflight-flooded-areas-texas-hill-country,3,3,2,2,True
kling_v3::L1-01_L2-01d_0009__scene_004,L1-01_L2-01d_0009__scene_004,kling_v3,Kling,closed_source,media/main/generated/kling_v3/L1-01_L2-01d_0009__scene_004.mp4,media,media/main/real/L1-01/L1-01_L2-01d_0009__scene_004.mp4,https://www.dvidshub.net/video/941490/hurricane-helene-causes-flood-damage-western-north-carolina,3,3,2,2,True
kling_v3::L1-01_L2-01d_0009__scene_007,L1-01_L2-01d_0009__scene_007,kling_v3,Kling,closed_source,media/main/generated/kling_v3/L1-01_L2-01d_0009__scene_007.mp4,media,media/main/real/L1-01/L1-01_L2-01d_0009__scene_007.mp4,https://www.dvidshub.net/video/941490/hurricane-helene-causes-flood-damage-western-north-carolina,3,3,2,2,True
kling_v3::L1-01_L2-01d_0009__scene_008,L1-01_L2-01d_0009__scene_008,kling_v3,Kling,closed_source,media/main/generated/kling_v3/L1-01_L2-01d_0009__scene_008.mp4,media,media/main/real/L1-01/L1-01_L2-01d_0009__scene_008.mp4,https://www.dvidshub.net/video/941490/hurricane-helene-causes-flood-damage-western-north-carolina,3,3,2,2,True
kling_v3::L1-01_L2-01d_0011__scene_001,L1-01_L2-01d_0011__scene_001,kling_v3,Kling,closed_source,media/main/generated/kling_v3/L1-01_L2-01d_0011__scene_001.mp4,media,media/main/real/L1-01/L1-01_L2-01d_0011__scene_001.mp4,https://www.dvidshub.net/video/939088/hurricane-helene-flood-damage,3,3,2,2,True
kling_v3::L1-01_L2-01d_0017__scene_001,L1-01_L2-01d_0017__scene_001,kling_v3,Kling,closed_source,media/main/generated/kling_v3/L1-01_L2-01d_0017__scene_001.mp4,media,media/main/real/L1-01/L1-01_L2-01d_0017__scene_001.mp4,https://www.dvidshub.net/video/506501/camp-pendleton-flood-areas-aerial-view,3,3,2,2,True
kling_v3::L1-01_L2-01d_0017__scene_002,L1-01_L2-01d_0017__scene_002,kling_v3,Kling,closed_source,media/main/generated/kling_v3/L1-01_L2-01d_0017__scene_002.mp4,media,media/main/real/L1-01/L1-01_L2-01d_0017__scene_002.mp4,https://www.dvidshub.net/video/506501/camp-pendleton-flood-areas-aerial-view,3,3,2,2,True
kling_v3::L1-02_L2-02a_0002__scene_002,L1-02_L2-02a_0002__scene_002,kling_v3,Kling,closed_source,media/main/generated/kling_v3/L1-02_L2-02a_0002__scene_002.mp4,media,media/main/real/L1-02/L1-02_L2-02a_0002__scene_002.mp4,https://www.dvidshub.net/video/526125/82nd-airborne-paratroopers-follow-iraqi-security-forces-through-liberated-mosul-streets,3,3,2,2,True
kling_v3::L1-02_L2-02a_0004__scene_061,L1-02_L2-02a_0004__scene_061,kling_v3,Kling,closed_source,media/main/generated/kling_v3/L1-02_L2-02a_0004__scene_061.mp4,media,media/main/real/L1-02/L1-02_L2-02a_0004__scene_061.mp4,https://www.dvidshub.net/video/32368/insurgents-haifa-street,3,3,2,2,True
kling_v3::L1-02_L2-02a_0004__scene_063,L1-02_L2-02a_0004__scene_063,kling_v3,Kling,closed_source,media/main/generated/kling_v3/L1-02_L2-02a_0004__scene_063.mp4,media,media/main/real/L1-02/L1-02_L2-02a_0004__scene_063.mp4,https://www.dvidshub.net/video/32368/insurgents-haifa-street,3,3,2,2,True
kling_v3::L1-02_L2-02a_0005__scene_007,L1-02_L2-02a_0005__scene_007,kling_v3,Kling,closed_source,media/main/generated/kling_v3/L1-02_L2-02a_0005__scene_007.mp4,media,media/main/real/L1-02/L1-02_L2-02a_0005__scene_007.mp4,https://www.dvidshub.net/video/27956/controlling-haifa-area-operation,3,3,2,2,True
kling_v3::L1-02_L2-02a_0005__scene_011,L1-02_L2-02a_0005__scene_011,kling_v3,Kling,closed_source,media/main/generated/kling_v3/L1-02_L2-02a_0005__scene_011.mp4,media,media/main/real/L1-02/L1-02_L2-02a_0005__scene_011.mp4,https://www.dvidshub.net/video/27956/controlling-haifa-area-operation,3,3,2,2,True
kling_v3::L1-02_L2-02a_0006__scene_012,L1-02_L2-02a_0006__scene_012,kling_v3,Kling,closed_source,media/main/generated/kling_v3/L1-02_L2-02a_0006__scene_012.mp4,media,media/main/real/L1-02/L1-02_L2-02a_0006__scene_012.mp4,https://www.dvidshub.net/video/22828/operation-tomahawk-strike-11,3,3,2,2,True
kling_v3::L1-02_L2-02a_0006__scene_016,L1-02_L2-02a_0006__scene_016,kling_v3,Kling,closed_source,media/main/generated/kling_v3/L1-02_L2-02a_0006__scene_016.mp4,media,media/main/real/L1-02/L1-02_L2-02a_0006__scene_016.mp4,https://www.dvidshub.net/video/22828/operation-tomahawk-strike-11,3,3,2,2,True
kling_v3::L1-02_L2-02a_0007__scene_008,L1-02_L2-02a_0007__scene_008,kling_v3,Kling,closed_source,media/main/generated/kling_v3/L1-02_L2-02a_0007__scene_008.mp4,media,media/main/real/L1-02/L1-02_L2-02a_0007__scene_008.mp4,https://www.dvidshub.net/video/14107/stryker-brigade-mosul,3,3,2,2,True
